user_id,group,signup_date,repeat_purchase,location,loyalty_tier,revenue
U07429,A,2025-07-17,0,Sharjah,Gold,29.2
U07430,A,2025-07-16,0,Abu Dhabi,Basic,67.29
U07431,A,2025-07-20,1,Dubai,Basic,161.5
U07432,A,2025-07-07,0,Abu Dhabi,Gold,66.46
U07433,B,2025-07-28,0,Sharjah,Gold,36.43
U07434,B,2025-07-31,0,Dubai,Silver,76.28
U07435,A,2025-07-20,1,Abu Dhabi,Basic,152.21
U07436,A,2025-07-09,0,Dubai,Basic,93.3
U07437,A,2025-07-03,0,Dubai,Basic,100.16
U07438,B,2025-07-09,0,Dubai,Basic,97.4
U07439,A,2025-07-28,0,Sharjah,Basic,93.51
U07440,A,2025-07-16,0,Dubai,Basic,44.64
U07441,B,2025-07-21,0,Ajman,Silver,101.87
U07442,A,2025-07-26,1,Abu Dhabi,Basic,197.54
U07443,A,2025-07-23,0,Sharjah,Basic,32.49
U07444,B,2025-07-19,1,Abu Dhabi,Silver,207.41
U07445,A,2025-07-10,0,Abu Dhabi,Silver,104.04
U07446,A,2025-07-07,0,Sharjah,Basic,88.26
U07447,A,2025-07-13,1,Dubai,Gold,112.4
U07448,A,2025-07-10,0,Dubai,Basic,93.57
U07449,A,2025-07-27,0,Sharjah,Basic,87.5
U07450,A,2025-07-13,1,Abu Dhabi,Basic,120.37
U07451,A,2025-07-12,0,Abu Dhabi,Silver,146.26
U07452,B,2025-07-30,0,Abu Dhabi,Basic,27.16
U07453,A,2025-08-01,0,Abu Dhabi,Basic,81.53
U07454,B,2025-07-28,0,Sharjah,Silver,11.79
U07455,B,2025-07-28,1,Sharjah,Basic,177.38
U07456,A,2025-07-29,0,Sharjah,Basic,60.69
U07457,B,2025-07-08,1,Sharjah,Silver,221.88
U07458,B,2025-07-23,1,Ajman,Basic,152.04
U07459,A,2025-07-25,0,Abu Dhabi,Basic,89.01
U07460,B,2025-07-06,1,Ajman,Basic,148.69
U07461,A,2025-07-08,1,Dubai,Silver,168.03
U07462,B,2025-07-09,0,Abu Dhabi,Basic,124.43
U07463,B,2025-07-03,0,Ajman,Silver,89.58
U07464,A,2025-07-26,0,Sharjah,Silver,53.9
U07465,B,2025-07-19,0,Abu Dhabi,Silver,69.95
U07466,A,2025-07-18,0,Sharjah,Basic,13.96
U07467,A,2025-07-20,1,Sharjah,Silver,190.84
U07468,B,2025-07-09,1,Ajman,Basic,131.52
U07469,B,2025-07-24,0,Dubai,Basic,86.64
U07470,B,2025-08-01,0,Abu Dhabi,Basic,8.76
U07471,A,2025-07-28,0,Dubai,Silver,68.29
U07472,B,2025-07-19,1,Ajman,Basic,238.01
U07473,B,2025-07-11,0,Ajman,Silver,90.2
U07474,B,2025-07-17,0,Abu Dhabi,Basic,171.6
U07475,B,2025-07-04,0,Abu Dhabi,Basic,64.41
U07476,B,2025-07-08,0,Sharjah,Gold,88.21
U07477,B,2025-07-13,0,Ajman,Silver,81.91
U07478,A,2025-07-09,0,Sharjah,Basic,95.85
U07479,B,2025-07-09,0,Abu Dhabi,Silver,80.5
U07480,B,2025-07-13,0,Abu Dhabi,Basic,62.32
U07481,A,2025-07-17,0,Ajman,Basic,74.65
U07482,A,2025-07-09,0,Sharjah,Basic,79.17
U07483,B,2025-07-13,0,Dubai,Basic,104.65
U07484,B,2025-07-09,0,Ajman,Gold,90.85
U07485,A,2025-07-06,1,Sharjah,Basic,238.08
U07486,B,2025-07-23,1,Ajman,Basic,302.49
U07487,B,2025-07-08,1,Abu Dhabi,Silver,133.71
U07488,A,2025-07-06,0,Ajman,Silver,99.1
U07489,B,2025-07-03,0,Abu Dhabi,Basic,105.11
U07490,B,2025-07-26,0,Abu Dhabi,Silver,16.24
U07491,A,2025-07-23,0,Ajman,Basic,111.62
U07492,A,2025-07-05,1,Dubai,Basic,96.16
U07493,A,2025-07-12,0,Ajman,Basic,46.73
U07494,A,2025-07-08,1,Dubai,Basic,156.75
U07495,A,2025-07-04,0,Ajman,Basic,89.77
U07496,A,2025-07-27,0,Ajman,Silver,88.82
U07497,A,2025-07-31,0,Dubai,Basic,74.19
U07498,B,2025-07-05,0,Ajman,Gold,81.94
U07499,A,2025-07-25,1,Abu Dhabi,Basic,142.51
U07500,B,2025-07-08,0,Abu Dhabi,Basic,82.57
U07501,A,2025-07-15,0,Sharjah,Basic,81.48
U07502,A,2025-07-05,0,Sharjah,Silver,100.23
U07503,B,2025-07-06,0,Ajman,Basic,109.03
U07504,B,2025-07-17,1,Abu Dhabi,Silver,220.24
U07505,A,2025-07-03,0,Ajman,Silver,85.96
U07506,B,2025-07-07,0,Sharjah,Silver,104.89
U07507,A,2025-07-09,0,Abu Dhabi,Basic,78.22
U07508,B,2025-08-01,0,Abu Dhabi,Silver,105.54
U07509,B,2025-07-12,0,Dubai,Basic,93.19
U07510,B,2025-07-31,0,Dubai,Gold,16.85
U07511,A,2025-07-12,0,Abu Dhabi,Silver,31.64
U07512,B,2025-07-11,1,Sharjah,Basic,166.9
U07513,A,2025-07-20,0,Ajman,Basic,36.38
U07514,A,2025-07-04,0,Ajman,Silver,77.04
U07515,A,2025-07-07,0,Abu Dhabi,Basic,87.63
U07516,A,2025-07-10,0,Dubai,Basic,90.12
U07517,B,2025-07-16,0,Dubai,Basic,82.93
U07518,A,2025-07-31,0,Dubai,Basic,87.92
U07519,A,2025-07-19,1,Sharjah,Silver,197.91
U07520,A,2025-07-20,1,Dubai,Basic,204.04
U07521,A,2025-07-10,0,Sharjah,Gold,99.99
U07522,A,2025-07-27,0,Ajman,Gold,81.7
U07523,B,2025-08-01,1,Ajman,Silver,118.89
U07524,A,2025-07-14,0,Sharjah,Basic,30.82
U07525,A,2025-07-27,0,Sharjah,Basic,72.49
U07526,B,2025-07-30,0,Dubai,Silver,79.74
U07527,A,2025-07-06,1,Ajman,Basic,198.68
U07528,A,2025-07-07,0,Dubai,Basic,55.31
U07529,B,2025-07-31,0,Dubai,Basic,94.96
U07530,A,2025-07-03,0,Sharjah,Basic,15.8
U07531,A,2025-07-28,0,Dubai,Basic,70.34
U07532,B,2025-07-13,1,Abu Dhabi,Silver,162.06
U07533,A,2025-07-12,1,Abu Dhabi,Basic,109.0
U07534,B,2025-07-16,0,Ajman,Gold,22.89
U07535,B,2025-07-11,0,Dubai,Silver,60.33
U07536,A,2025-07-29,0,Dubai,Basic,119.78
U07537,A,2025-07-03,0,Dubai,Gold,52.65
U07538,A,2025-07-07,0,Sharjah,Basic,134.05
U07539,B,2025-07-13,0,Sharjah,Basic,64.96
U07540,A,2025-07-27,1,Dubai,Basic,58.52
U07541,A,2025-07-26,0,Dubai,Basic,53.87
U07542,B,2025-07-20,1,Dubai,Basic,126.05
U07543,A,2025-07-31,0,Abu Dhabi,Gold,35.0
U07544,B,2025-07-11,0,Dubai,Basic,75.03
U07545,B,2025-07-24,0,Dubai,Silver,47.68
U07546,A,2025-07-08,1,Ajman,Basic,144.55
U07547,A,2025-07-11,0,Dubai,Basic,52.34
U07548,B,2025-07-20,0,Dubai,Gold,136.62
U07549,B,2025-07-21,0,Ajman,Silver,141.77
U07550,A,2025-07-23,0,Abu Dhabi,Gold,157.09
U07551,A,2025-07-13,0,Sharjah,Basic,85.45
U07552,A,2025-07-27,0,Ajman,Silver,90.48
U07553,B,2025-07-14,0,Sharjah,Basic,88.21
U07554,B,2025-07-22,0,Dubai,Silver,62.3
U07555,A,2025-07-08,0,Ajman,Basic,79.46
U07556,B,2025-07-18,0,Ajman,Basic,115.05
U07557,B,2025-07-09,0,Abu Dhabi,Silver,108.14
U07558,A,2025-07-25,0,Dubai,Basic,72.13
U07559,B,2025-07-08,1,Sharjah,Silver,173.18
U07560,A,2025-07-28,1,Ajman,Basic,75.26
U07561,B,2025-07-09,0,Abu Dhabi,Basic,85.91
U07562,A,2025-07-27,0,Dubai,Basic,44.99
U07563,A,2025-07-20,0,Dubai,Silver,93.03
U07564,A,2025-07-16,0,Sharjah,Basic,92.22
U07565,A,2025-07-30,0,Ajman,Basic,111.54
U07566,B,2025-07-04,1,Abu Dhabi,Basic,128.79
U07567,B,2025-07-06,0,Sharjah,Silver,12.5
U07568,B,2025-07-18,0,Abu Dhabi,Gold,92.8
U07569,A,2025-07-26,0,Ajman,Silver,88.16
U07570,A,2025-07-08,1,Dubai,Basic,171.82
U07571,B,2025-07-21,0,Sharjah,Basic,28.69
U07572,A,2025-07-16,0,Ajman,Basic,126.68
U07573,B,2025-07-25,0,Sharjah,Basic,108.66
U07574,B,2025-08-01,0,Abu Dhabi,Gold,107.64
U07575,A,2025-07-18,0,Sharjah,Basic,95.0
U07576,B,2025-07-24,0,Ajman,Basic,71.72
U07577,B,2025-07-13,0,Abu Dhabi,Basic,13.39
U07578,B,2025-07-29,0,Abu Dhabi,Silver,98.91
U07579,A,2025-07-22,0,Ajman,Silver,72.26
U07580,A,2025-07-17,0,Ajman,Basic,104.74
U07581,B,2025-07-23,0,Abu Dhabi,Silver,95.43
U07582,B,2025-07-12,1,Ajman,Basic,0.0
U07583,B,2025-07-06,0,Ajman,Silver,60.36
U07584,B,2025-07-26,0,Dubai,Silver,34.57
U07585,A,2025-07-20,0,Sharjah,Silver,51.01
U07586,B,2025-07-11,0,Dubai,Silver,116.98
U07587,A,2025-07-03,0,Ajman,Basic,93.05
U07588,B,2025-07-26,0,Abu Dhabi,Basic,47.07
U07589,B,2025-07-08,0,Dubai,Silver,59.17
U07590,A,2025-07-22,1,Ajman,Basic,183.12
U07591,A,2025-07-24,0,Sharjah,Gold,98.62
U07592,A,2025-07-28,1,Ajman,Basic,156.66
U07593,A,2025-07-07,0,Dubai,Basic,57.71
U07594,A,2025-07-08,0,Abu Dhabi,Basic,116.67
U07595,A,2025-07-09,0,Dubai,Basic,88.88
U07596,A,2025-07-22,0,Abu Dhabi,Basic,21.13
U07597,A,2025-07-22,0,Abu Dhabi,Basic,169.03
U07598,A,2025-07-31,0,Sharjah,Basic,132.42
U07599,B,2025-07-07,0,Ajman,Basic,109.66
U07600,A,2025-07-11,0,Abu Dhabi,Basic,76.93
U07601,B,2025-07-06,0,Dubai,Basic,80.15
U07602,A,2025-07-20,1,Dubai,Silver,110.28
U07603,B,2025-07-12,0,Ajman,Silver,110.27
U07604,A,2025-07-19,0,Abu Dhabi,Basic,49.11
U07605,A,2025-07-12,0,Dubai,Gold,35.73
U07606,B,2025-07-31,1,Dubai,Silver,184.81
U07607,B,2025-07-22,0,Abu Dhabi,Basic,51.49
U07608,B,2025-07-08,0,Abu Dhabi,Basic,57.54
U07609,A,2025-07-14,0,Dubai,Silver,99.82
U07610,B,2025-07-23,0,Sharjah,Basic,103.02
U07611,B,2025-07-27,0,Ajman,Basic,54.27
U07612,A,2025-07-16,0,Ajman,Basic,128.26
U07613,A,2025-07-31,0,Abu Dhabi,Gold,77.68
U07614,A,2025-07-31,0,Dubai,Basic,59.47
U07615,B,2025-07-16,0,Dubai,Silver,63.21
U07616,B,2025-07-22,0,Abu Dhabi,Basic,55.04
U07617,B,2025-07-20,0,Abu Dhabi,Silver,103.41
U07618,A,2025-07-26,0,Sharjah,Basic,52.11
U07619,B,2025-08-01,0,Ajman,Basic,80.87
U07620,A,2025-07-22,0,Dubai,Basic,69.51
U07621,A,2025-07-26,1,Dubai,Basic,101.16
U07622,B,2025-07-27,0,Ajman,Gold,58.39
U07623,A,2025-07-16,0,Abu Dhabi,Basic,35.63
U07624,A,2025-07-10,1,Abu Dhabi,Basic,193.99
U07625,B,2025-07-25,0,Sharjah,Gold,98.52
U07626,A,2025-07-08,0,Ajman,Basic,69.32
U07627,A,2025-07-08,0,Sharjah,Silver,46.59
U07628,B,2025-07-15,0,Sharjah,Gold,104.98
U07629,B,2025-07-26,0,Sharjah,Silver,100.67
U07630,A,2025-07-27,0,Sharjah,Basic,109.33
U07631,A,2025-07-14,0,Ajman,Silver,93.11
U07632,B,2025-07-09,1,Dubai,Silver,107.72
U07633,B,2025-07-04,1,Abu Dhabi,Basic,131.17
U07634,B,2025-07-07,1,Dubai,Basic,248.9
U07635,A,2025-07-05,0,Ajman,Basic,39.01
U07636,B,2025-07-06,1,Abu Dhabi,Basic,187.47
U07637,B,2025-07-27,1,Sharjah,Basic,209.01
U07638,A,2025-07-04,0,Dubai,Basic,91.69
U07639,A,2025-07-11,0,Ajman,Basic,40.06
U07640,A,2025-07-21,0,Ajman,Silver,69.21
U07641,A,2025-08-01,0,Sharjah,Basic,39.89
U07642,A,2025-07-18,0,Abu Dhabi,Basic,56.53
U07643,A,2025-07-10,0,Sharjah,Basic,71.8
U07644,B,2025-07-17,0,Abu Dhabi,Silver,108.95
U07645,B,2025-07-07,0,Sharjah,Basic,103.74
U07646,B,2025-07-06,0,Ajman,Silver,87.22
U07647,A,2025-07-28,0,Sharjah,Silver,68.13
U07648,A,2025-07-26,0,Sharjah,Silver,76.92
U07649,A,2025-07-25,0,Abu Dhabi,Gold,81.34
U07650,A,2025-07-12,1,Abu Dhabi,Basic,128.16
U07651,A,2025-07-17,0,Dubai,Basic,0.0
U07652,B,2025-07-27,0,Abu Dhabi,Basic,62.66
U07653,B,2025-07-26,0,Sharjah,Basic,82.08
U07654,B,2025-07-27,0,Dubai,Basic,105.94
U07655,B,2025-07-15,1,Sharjah,Basic,132.95
U07656,A,2025-07-29,0,Ajman,Basic,53.69
U07657,B,2025-07-19,0,Ajman,Basic,9.28
U07658,B,2025-07-29,0,Abu Dhabi,Basic,84.98
U07659,A,2025-07-29,1,Abu Dhabi,Gold,148.61
U07660,A,2025-07-03,0,Abu Dhabi,Silver,33.81
U07661,B,2025-07-04,0,Sharjah,Basic,103.28
U07662,A,2025-07-23,0,Dubai,Basic,71.23
U07663,A,2025-07-08,0,Ajman,Basic,38.81
U07664,B,2025-07-21,0,Dubai,Gold,68.51
U07665,A,2025-07-24,0,Ajman,Basic,68.17
U07666,A,2025-07-18,0,Ajman,Basic,47.5
U07667,B,2025-07-21,0,Sharjah,Gold,123.88
U07668,A,2025-07-24,0,Abu Dhabi,Basic,52.06
U07669,A,2025-07-25,0,Ajman,Basic,22.23
U07670,A,2025-07-04,0,Dubai,Basic,36.16
U07671,A,2025-07-04,0,Abu Dhabi,Silver,79.95
U07672,B,2025-07-11,0,Abu Dhabi,Basic,103.75
U07673,A,2025-07-30,0,Ajman,Basic,79.72
U07674,A,2025-07-17,0,Sharjah,Silver,89.06
U07675,A,2025-07-10,1,Dubai,Silver,114.36
U07676,A,2025-07-26,0,Dubai,Basic,14.61
U07677,B,2025-07-23,1,Dubai,Basic,0.0
U07678,A,2025-07-09,0,Ajman,Basic,132.11
U07679,A,2025-07-18,0,Dubai,Basic,81.32
U07680,A,2025-07-21,0,Abu Dhabi,Basic,63.92
U07681,A,2025-07-26,0,Ajman,Silver,71.84
U07682,A,2025-07-08,0,Dubai,Basic,130.32
U07683,A,2025-07-30,0,Abu Dhabi,Silver,48.41
U07684,B,2025-07-26,0,Ajman,Basic,74.12
U07685,A,2025-07-29,0,Abu Dhabi,Silver,92.37
U07686,B,2025-07-29,0,Sharjah,Silver,82.48
U07687,A,2025-07-30,0,Sharjah,Basic,22.62
U07688,B,2025-07-25,1,Dubai,Silver,269.59
U07689,A,2025-07-26,0,Abu Dhabi,Basic,121.49
U07690,B,2025-07-30,1,Abu Dhabi,Basic,187.53
U07691,A,2025-07-10,1,Dubai,Gold,273.85
U07692,B,2025-07-27,0,Ajman,Gold,84.77
U07693,A,2025-07-05,0,Sharjah,Basic,79.02
U07694,B,2025-07-21,1,Ajman,Silver,14.63
U07695,A,2025-07-15,0,Ajman,Basic,69.49
U07696,A,2025-07-27,0,Sharjah,Gold,75.7
U07697,B,2025-07-31,1,Abu Dhabi,Silver,235.43
U07698,A,2025-07-21,0,Dubai,Silver,69.42
U07699,B,2025-08-01,0,Ajman,Gold,71.64
U07700,B,2025-07-20,1,Sharjah,Basic,102.89
U07701,A,2025-07-16,1,Ajman,Silver,95.03
U07702,B,2025-07-18,0,Dubai,Basic,35.0
U07703,A,2025-07-05,0,Dubai,Silver,73.43
U07704,B,2025-07-04,0,Ajman,Basic,93.07
U07705,B,2025-07-31,0,Dubai,Silver,88.3
U07706,A,2025-07-05,0,Abu Dhabi,Basic,57.24
U07707,A,2025-07-09,0,Dubai,Basic,75.05
U07708,B,2025-07-20,1,Dubai,Basic,175.37
U07709,B,2025-07-19,1,Ajman,Basic,161.75
U07710,A,2025-07-31,0,Abu Dhabi,Basic,74.87
U07711,B,2025-07-04,0,Dubai,Basic,80.31
U07712,A,2025-07-19,0,Dubai,Silver,122.72
U07713,B,2025-07-21,0,Sharjah,Silver,48.78
U07714,B,2025-07-07,0,Ajman,Basic,120.51
U07715,B,2025-07-23,0,Dubai,Basic,9.35
U07716,A,2025-07-19,0,Sharjah,Basic,95.97
U07717,A,2025-07-20,0,Dubai,Gold,50.86
U07718,A,2025-07-22,0,Ajman,Silver,90.85
U07719,A,2025-07-20,1,Abu Dhabi,Silver,87.26
U07720,A,2025-07-05,0,Abu Dhabi,Basic,87.27
U07721,B,2025-07-14,1,Sharjah,Basic,114.98
U07722,B,2025-07-15,0,Ajman,Silver,118.81
U07723,A,2025-07-14,0,Ajman,Silver,58.29
U07724,B,2025-07-18,0,Dubai,Basic,80.2
U07725,A,2025-07-31,0,Ajman,Basic,0.0
U07726,A,2025-07-07,0,Sharjah,Silver,45.61
U07727,A,2025-07-06,0,Dubai,Basic,108.8
U07728,B,2025-07-17,0,Dubai,Silver,55.58
U07729,B,2025-07-08,1,Abu Dhabi,Silver,87.97
U07730,B,2025-07-19,0,Sharjah,Basic,14.05
U07731,B,2025-07-11,1,Abu Dhabi,Silver,195.59
U07732,B,2025-07-03,1,Dubai,Silver,168.56
U07733,B,2025-07-29,0,Abu Dhabi,Gold,155.34
U07734,B,2025-07-18,0,Sharjah,Basic,63.41
U07735,A,2025-07-04,0,Ajman,Gold,80.96
U07736,B,2025-07-25,0,Ajman,Basic,99.41
U07737,B,2025-07-23,0,Ajman,Gold,56.54
U07738,B,2025-07-30,0,Ajman,Basic,153.93
U07739,B,2025-07-27,0,Abu Dhabi,Basic,78.39
U07740,B,2025-07-23,1,Sharjah,Silver,75.08
U07741,A,2025-07-15,0,Sharjah,Basic,6.05
U07742,A,2025-07-03,0,Sharjah,Basic,79.34
U07743,B,2025-07-25,1,Abu Dhabi,Gold,101.4
U07744,B,2025-07-31,1,Sharjah,Basic,244.49
U07745,B,2025-07-04,0,Dubai,Basic,93.82
U07746,A,2025-07-18,1,Ajman,Silver,48.81
U07747,B,2025-07-21,0,Ajman,Silver,69.36
U07748,A,2025-07-30,1,Abu Dhabi,Silver,148.71
U07749,A,2025-07-21,0,Ajman,Basic,69.42
U07750,A,2025-07-18,0,Sharjah,Silver,96.0
U07751,B,2025-07-30,1,Abu Dhabi,Basic,161.16
U07752,A,2025-07-07,0,Sharjah,Basic,37.51
U07753,B,2025-07-26,0,Dubai,Basic,68.44
U07754,A,2025-07-07,0,Sharjah,Silver,71.43
U07755,B,2025-07-12,1,Dubai,Basic,171.59
U07756,B,2025-07-19,0,Ajman,Silver,45.83
U07757,B,2025-07-27,0,Abu Dhabi,Basic,87.72
U07758,B,2025-07-27,0,Dubai,Basic,54.7
U07759,A,2025-07-19,0,Abu Dhabi,Silver,92.23
U07760,A,2025-07-11,0,Dubai,Basic,99.54
U07761,A,2025-08-01,0,Abu Dhabi,Basic,83.56
U07762,A,2025-07-17,0,Dubai,Gold,93.62
U07763,B,2025-07-20,0,Sharjah,Basic,98.36
U07764,B,2025-07-24,0,Ajman,Basic,70.41
U07765,B,2025-07-12,0,Dubai,Basic,46.03
U07766,B,2025-07-27,1,Abu Dhabi,Silver,176.92
U07767,B,2025-07-06,0,Abu Dhabi,Basic,90.41
U07768,A,2025-07-29,0,Abu Dhabi,Silver,81.74
U07769,A,2025-07-13,0,Dubai,Silver,57.1
U07770,A,2025-07-16,1,Sharjah,Basic,225.68
U07771,B,2025-07-15,1,Abu Dhabi,Basic,201.22
U07772,B,2025-07-05,0,Abu Dhabi,Basic,94.26
U07773,A,2025-07-17,0,Ajman,Silver,30.11
U07774,B,2025-07-30,0,Dubai,Gold,35.96
U07775,A,2025-07-22,0,Ajman,Basic,95.0
U07776,A,2025-07-13,0,Abu Dhabi,Basic,76.8
U07777,B,2025-07-07,0,Sharjah,Silver,97.44
U07778,B,2025-07-31,1,Ajman,Silver,205.36
U07779,A,2025-07-07,0,Dubai,Basic,74.01
U07780,B,2025-07-31,0,Ajman,Basic,39.84
U07781,A,2025-07-19,0,Dubai,Silver,33.67
U07782,A,2025-07-16,0,Sharjah,Silver,81.25
U07783,A,2025-07-06,0,Abu Dhabi,Basic,125.01
U07784,A,2025-07-30,0,Dubai,Basic,49.37
U07785,B,2025-07-28,0,Sharjah,Basic,53.48
U07786,B,2025-07-26,0,Sharjah,Silver,21.54
U07787,A,2025-07-23,0,Dubai,Basic,57.48
U07788,A,2025-07-13,0,Sharjah,Basic,99.73
U07789,A,2025-07-19,1,Dubai,Basic,104.35
U07790,B,2025-07-06,0,Abu Dhabi,Basic,66.84
U07791,B,2025-07-17,1,Ajman,Silver,200.23
U07792,B,2025-07-27,0,Dubai,Silver,20.24
U07793,B,2025-07-17,0,Abu Dhabi,Basic,122.32
U07794,A,2025-07-24,0,Sharjah,Basic,42.62
U07795,A,2025-07-29,0,Ajman,Basic,82.99
U07796,B,2025-07-18,1,Sharjah,Basic,92.69
U07797,A,2025-07-12,0,Dubai,Silver,34.6
U07798,A,2025-07-23,0,Dubai,Gold,80.24
U07799,B,2025-07-22,0,Ajman,Basic,61.89
U07800,A,2025-07-15,1,Ajman,Silver,224.15
U07801,B,2025-07-28,1,Sharjah,Basic,125.06
U07802,A,2025-07-25,0,Abu Dhabi,Silver,94.74
U07803,A,2025-07-29,1,Ajman,Silver,187.91
U07804,A,2025-07-11,0,Ajman,Silver,85.58
U07805,B,2025-07-03,0,Dubai,Basic,70.11
U07806,B,2025-07-28,0,Ajman,Gold,85.69
U07807,B,2025-07-12,0,Dubai,Basic,58.86
U07808,B,2025-07-31,0,Ajman,Basic,68.28
U07809,A,2025-07-27,0,Abu Dhabi,Basic,85.88
U07810,A,2025-07-13,0,Ajman,Silver,61.13
U07811,B,2025-07-25,0,Dubai,Basic,96.1
U07812,A,2025-07-16,0,Sharjah,Basic,77.54
U07813,B,2025-07-28,0,Dubai,Basic,24.75
U07814,B,2025-08-01,1,Sharjah,Basic,222.65
U07815,A,2025-07-24,1,Sharjah,Basic,53.59
U07816,A,2025-07-30,0,Abu Dhabi,Basic,63.87
U07817,A,2025-07-05,0,Sharjah,Basic,87.46
U07818,B,2025-07-28,0,Abu Dhabi,Basic,67.5
U07819,B,2025-07-12,0,Sharjah,Basic,104.19
U07820,A,2025-07-20,0,Sharjah,Basic,25.25
U07821,B,2025-07-25,0,Ajman,Basic,115.88
U07822,B,2025-07-10,0,Abu Dhabi,Basic,93.1
U07823,A,2025-07-14,1,Dubai,Basic,184.69
U07824,B,2025-07-10,0,Abu Dhabi,Basic,40.91
U07825,B,2025-07-17,0,Abu Dhabi,Basic,47.28
U07826,B,2025-07-24,0,Ajman,Basic,104.84
U07827,A,2025-07-22,0,Sharjah,Basic,33.69
U07828,B,2025-07-18,0,Dubai,Basic,104.41
U07829,A,2025-07-06,0,Sharjah,Gold,0.0
U07830,B,2025-07-12,0,Dubai,Gold,44.61
U07831,A,2025-07-23,0,Ajman,Silver,112.09
U07832,A,2025-07-15,0,Ajman,Basic,59.67
U07833,A,2025-07-16,1,Ajman,Silver,128.55
U07834,A,2025-07-10,0,Abu Dhabi,Gold,20.23
U07835,B,2025-07-15,0,Ajman,Basic,96.87
U07836,A,2025-08-01,1,Dubai,Silver,180.17
U07837,B,2025-07-14,0,Abu Dhabi,Basic,49.24
U07838,B,2025-07-22,1,Ajman,Basic,154.88
U07839,A,2025-07-14,0,Dubai,Basic,47.14
U07840,A,2025-07-08,0,Abu Dhabi,Basic,119.14
U07841,A,2025-07-10,1,Sharjah,Basic,108.87
U07842,B,2025-07-12,0,Sharjah,Basic,50.83
U07843,A,2025-07-04,1,Sharjah,Silver,148.02
U07844,B,2025-07-14,0,Ajman,Gold,13.52
U07845,A,2025-07-18,0,Ajman,Gold,99.03
U07846,B,2025-07-25,0,Dubai,Basic,47.72
U07847,B,2025-07-26,0,Sharjah,Silver,77.76
U07848,B,2025-07-30,0,Ajman,Basic,19.73
U07849,A,2025-07-24,0,Ajman,Basic,67.49
U07850,A,2025-07-23,0,Abu Dhabi,Basic,111.68
U07851,B,2025-07-04,0,Dubai,Basic,11.37
U07852,B,2025-07-12,0,Abu Dhabi,Basic,92.63
U07853,B,2025-07-10,1,Abu Dhabi,Gold,116.57
U07854,B,2025-07-16,0,Sharjah,Basic,123.14
U07855,B,2025-07-09,1,Abu Dhabi,Gold,93.85
U07856,A,2025-07-04,0,Abu Dhabi,Silver,80.91
U07857,A,2025-07-15,0,Sharjah,Basic,71.46
U07858,A,2025-07-16,0,Ajman,Basic,102.52
U07859,B,2025-07-29,0,Ajman,Silver,107.94
U07860,B,2025-07-11,0,Dubai,Silver,71.74
U07861,B,2025-07-05,0,Ajman,Silver,74.27
U07862,A,2025-07-26,0,Dubai,Gold,90.13
U07863,B,2025-07-03,0,Dubai,Silver,35.72
U07864,A,2025-07-05,0,Dubai,Basic,65.76
U07865,A,2025-07-07,0,Ajman,Basic,53.4
U07866,A,2025-07-18,1,Abu Dhabi,Basic,66.06
U07867,A,2025-08-01,0,Sharjah,Silver,72.79
U07868,B,2025-07-17,0,Ajman,Silver,103.64
U07869,A,2025-07-06,0,Abu Dhabi,Basic,53.14
U07870,A,2025-07-22,0,Sharjah,Basic,84.26
U07871,A,2025-07-20,0,Abu Dhabi,Basic,82.98
U07872,B,2025-07-07,0,Ajman,Basic,101.02
U07873,B,2025-07-22,0,Ajman,Basic,101.85
U07874,B,2025-07-09,0,Ajman,Silver,120.07
U07875,A,2025-07-14,1,Abu Dhabi,Basic,159.54
U07876,A,2025-07-08,0,Dubai,Gold,95.64
U07877,B,2025-07-30,0,Abu Dhabi,Silver,13.84
U07878,B,2025-07-27,0,Ajman,Basic,127.19
U07879,A,2025-07-08,0,Sharjah,Basic,17.44
U07880,B,2025-07-28,0,Sharjah,Silver,143.06
U07881,A,2025-07-31,0,Ajman,Silver,47.39
U07882,B,2025-07-28,0,Dubai,Basic,81.92
U07883,A,2025-07-15,1,Abu Dhabi,Basic,92.84
U07884,B,2025-07-27,1,Dubai,Basic,233.78
U07885,B,2025-07-07,0,Dubai,Basic,79.1
U07886,A,2025-07-14,0,Sharjah,Basic,64.25
U07887,A,2025-08-01,0,Ajman,Silver,84.22
U07888,B,2025-07-08,0,Abu Dhabi,Silver,94.38
U07889,A,2025-07-18,0,Abu Dhabi,Basic,53.07
U07890,B,2025-07-18,1,Abu Dhabi,Basic,171.89
U07891,A,2025-07-31,0,Dubai,Basic,75.5
U07892,A,2025-07-21,0,Dubai,Silver,28.04
U07893,A,2025-07-14,0,Abu Dhabi,Basic,64.63
U07894,B,2025-07-23,0,Dubai,Silver,129.31
U07895,B,2025-07-13,1,Dubai,Basic,198.5
U07896,A,2025-07-10,0,Sharjah,Silver,46.67
U07897,B,2025-07-08,0,Dubai,Basic,96.05
U07898,A,2025-07-11,0,Dubai,Silver,93.17
U07899,A,2025-07-13,0,Dubai,Gold,121.53
U07900,A,2025-07-16,0,Ajman,Basic,80.24
U07901,A,2025-07-24,0,Abu Dhabi,Silver,98.12
U07902,B,2025-07-22,1,Abu Dhabi,Basic,231.61
U07903,A,2025-07-15,0,Dubai,Basic,49.04
U07904,A,2025-07-31,0,Ajman,Basic,0.0
U07905,B,2025-07-05,1,Sharjah,Silver,103.11
